apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
34,base_link,0.5859495452852334,-0.24225407177689529,0.17652074841432353,0.5887336477362586,-0.20949360878745624,0.13964418479600896,0.5796193549019453,-0.25518672787055735,0.16058034097933904,0,0,0,0,0,0,0.6008055080441155,-0.24357867802384614,0.1298630709149812,0.6209230618418282,-0.231023469076721,0.19387512907145737,7.62
