apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
7,base_link,0.6348907482374226,0.17116366452306375,0.17095342395397523,0.6368314006989605,0.20314815259579969,0.16488962580940553,0.6811263876965489,0.19001266766804611,0.1632137551855621,0,0,0,0,0,0,0.6628872245632498,0.18153974867495884,0.16014835557232246,0.6692158266816629,0.19658235544551506,0.22625240847100553,7.366
