apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
26,base_link,0.5990226299400526,-0.14056749429033322,0.7763426712482717,0.5460001330636686,-0.15728106819696724,0.7786710480831585,0.5801679192820833,-0.1692674029633694,0.7657496355379922,0,0,0,0,0,0,0.5719354405784198,-0.15451998749094836,0.7701637235708675,0.5719922700282344,-0.155064310150481,0.8249237627704555,6.86
