apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
19,base_link,0.9173884253298675,0.1015504408926382,0.44210722164406635,0.9301583820460904,0.14820351374128393,0.44866490687508853,0.923052843937709,0.12904973644859954,0.47355966172462044,0,0,0,0,0,0,0.9416840731605288,0.1233715573495885,0.42319115312315664,0.9362830534500182,0.10472184438027901,0.5011184506525487,6.73
