apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
16,base_link,0.8311814156491497,-0.3674993345272396,0.17561815544010465,0.8378829759105569,-0.32820170603213034,0.17685136570175825,0.8706792387278256,-0.38745879136555184,0.17479388776766258,0,0,0,0,0,0,0.8558946669974016,-0.3503745176848192,0.14297568632911042,0.8671519370159929,-0.34643987458444503,0.21961238412045825,7.37
