apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
40,base_link,-0.8072297932629056,-0.49433417910569216,0.10950214203131581,-0.8251912177841231,-0.44712708309439747,0.1288667859552311,-0.8206148373961333,-0.49439118590905895,0.09592223813245124,0,0,0,0,0,0,-0.8406460086369565,-0.4863844228775339,0.0882912181299504,-0.8431527813652462,-0.4760125244557263,0.15973882916065169,8.128
