apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
24,base_link,0.403975260437464,-0.405559985295691,0.462879575040486,0.402220761689074,-0.414330996874884,0.400082641039486,0.392936361358923,-0.401963049958676,0.442190285059305,0,0,0,0,0,0,0.416973630659688,-0.443609011913486,0.437259917537065,0.431478479290355,-0.374967231455969,0.438403052794234,8.71
