apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
39,base_link,0.8485534242461535,-0.00827018591335088,0.30129092126817575,0.7954891967277253,-0.022954223322806777,0.302283384484942,0.8104335905051406,-0.019738489250572658,0.2583138200196034,0,0,0,0,0,0,0.8325845665130683,-0.0202445733566404,0.27176366910598165,0.8011924004071657,0.015223667921886244,0.3188631131112209,7.239
