apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
15,base_link,0.7604282389467626,-0.2850844779872113,-0.029266056326307244,0.7588715276928657,-0.30071925405371747,-0.07058731117313165,0.7841429783903078,-0.33189708456806355,-0.03465222540473046,0,0,0,0,0,0,0.7791544637437111,-0.3167035868321967,-0.0702586492719875,0.7966734326608231,-0.2858295472218635,-0.008056365582773034,8
