apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
8,base_link,0.7300678475303002,0.4550661350959134,0.44985707263652797,0.7294701151871961,0.47923156360461017,0.4828131173706631,0.7731986872240382,0.4717922947597054,0.4452944286187203,0,0,0,0,0,0,0.7605846885747256,0.4682817424741202,0.45185521825679864,0.7493672094023069,0.44878270435109807,0.5070529340192131,7.874
