apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
36,base_link,0.1818211234720724,-0.8301547713670568,0.5585523337320332,0.19577870682517212,-0.8487116537055251,0.523257772077663,0.22068963699931238,-0.844791895585752,0.547000846901907,0,0,0,0,0,0,0.17212959978912587,-0.8762273362223896,0.5408143023909939,0.19964941258456292,-0.8411873215566138,0.5773995686635744,6.604
