apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
42,base_link,-0.5023184097706528,-0.665909823961977,0.12511383063029477,-0.4609295003416806,-0.7151507806983841,0.1416285613790368,-0.4643703472396945,-0.681370480181292,0.11458528598602288,0,0,0,0,0,0,-0.48471624147999387,-0.7192928925903895,0.10157204029407771,-0.4912283083381075,-0.6928422178020675,0.16814085287531427,7.112
