apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
20,base_link,0.8714024495479394,-0.14080678677552472,0.5268425315409688,0.8598343771522582,-0.1842500132880587,0.5357425816841436,0.9055065775127538,-0.1523329786332352,0.5100121467198433,0,0,0,0,0,0,0.886827011068996,-0.16607906350726526,0.5012240243390857,0.8740015516938258,-0.17819589605588576,0.5664762727473643,7.37
