apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
12,base_link,0.1629181830507742,0.8240325762096246,0.204290692443409,0.19120515106071906,0.7856515679228022,0.18669193402009643,0.2083150989662064,0.8080057159215535,0.2132950872281934,0,0,0,0,0,0,0.1919990139522832,0.8013633331192401,0.16514660801287834,0.19707619376601462,0.8259769607275083,0.2147157055478769,7.17
