apple #,frame_id,app_p1_x,app_p1_y,app_p1_z,app_p2_x,app_p2_y,app_p2_z,app_p3_x,app_p3_y,app_p3_z,app_p4_x,app_p4_y,app_p4_z,app_p5_x,app_p5_y,app_p5_z,stm_p1_x,stm_p1_y,stm_p1_z,stm_p2_x,stm_p2_y,stm_p2_z,apple's diameter
2,base_link,0.46183778146144994,0.15411904901461532,0.6226744632771158,0.4520655650754412,0.1794396153780674,0.5783729705639918,0.505253288685783,0.1913247970018788,0.6199751649244085,0,0,0,0,0,0,0.49216917984524283,0.1883156674042701,0.5870442609174686,0.47674775595000196,0.2068728683014724,0.6455271197389225,7.75
